key,source_record_id,name,organization_type,roles,itp_id,details,caltrans_district,website,reporting_category,hubspot_company_record_id,gtfs_static_status,gtfs_realtime_status,_deprecated__assessment_status,manual_check__contact_on_website,alias,is_public_entity,ntd_id,public_currently_operating,public_currently_operating_fixed_route,_is_current,_valid_from,_valid_to
c346f3e31e04e7682b63a4d65d4b2072,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.riversidetransit.com/,Core,1880627060,Static OK,RT OK,true,No,[],true,90031,true,true,true,2023-06-03 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
99cd0ff59edc92b388cef49ae7005ee9,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],true,90031,true,true,false,2023-05-23 00:00:00.000000 UTC,2023-06-02 23:59:59.999999 UTC
cec98c4bece82a5c78a6295aac1870c8,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],true,90031,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
57bd34298568356167656e265414a8cf,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,Unknown,[],,90031,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
0c3ed8049b6288a6ca33d08553a2ad8d,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],,90031,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
25f501b08f2ce79480723670de7500c3,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],true,90031,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-12 23:59:59.999999 UTC
c55c141e95e947947a0977819438a0fd,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],,90031,,,false,2023-01-19 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
34be414e49dee29e4a54b140e22c2660,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],false,90031,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
80f369d2e0278e495992b5f532dc32da,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],true,90031,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
484da5ba4822989bc0b1d3b27c983599,recYgajd92VLqio1p,Riverside Transit Agency,Independent Agency,[],269,,08 - San Bernardino,https://www.cityofripon.org/residents/transportation,Core,1880627060,Static OK,RT OK,true,No,[],true,90031,true,true,false,2023-05-13 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
a09bc71b32fa62a1d4eb9003903bcfc0,recL9Ln5DE5KMrBSs,Bureau of Land Management,Federal Government,[],,,02 - Redding,,Other Public Transit,10212191929,Static Incomplete,RT Incomplete,true,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-02-28 23:59:59.999999 UTC
19bbad1d413962d3e3cbc9fb879a4217,recL9Ln5DE5KMrBSs,Bureau of Land Management,Federal Government,[],,,02 - Redding,,Other Public Transit,10212191929,Static Incomplete,RT Incomplete,true,Unknown,[],,,,,false,2023-03-01 00:00:00.000000 UTC,2023-03-13 23:59:59.999999 UTC
d3064aa84168391ada36d64957df2077,recL9Ln5DE5KMrBSs,Bureau of Land Management,Federal Government,[],,,02 - Redding,https://www.blm.gov/ ,Other Public Transit,10212191929,Static Incomplete,RT Incomplete,true,No,[],,,,,false,2023-03-14 00:00:00.000000 UTC,2023-04-17 23:59:59.999999 UTC
70c02942a66313643de717d3ddd784ea,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Unknown,[],,9R02-91036,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
f34a15eabd2e559f3811d7160c5933bc,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],,9R02-91036,,,false,2023-01-19 00:00:00.000000 UTC,2023-01-31 23:59:59.999999 UTC
45fa8d4f406d8000ae3ffc105e2cf6ed,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],false,9R02-91036,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
1e69dbb1ad2f70b6e8318577ef492bc1,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],,9R02-91036,,,false,2023-03-02 00:00:00.000000 UTC,2023-03-27 23:59:59.999999 UTC
42a953fe6f641a36002e749f93c2ce7e,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],true,9R02-91036,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-12 23:59:59.999999 UTC
d056d42dc6bc5cc6395b1b7da43d7c00,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],true,9R02-91036,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
c9fb4bc0923d1f58718d2454d748e9a0,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],,9R02-91036,,,false,2023-02-01 00:00:00.000000 UTC,2023-03-01 23:59:59.999999 UTC
1e86981bcdda2637d734e600adf46bcc,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],true,9R02-91036,true,true,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
9cf02711f5a0406ff73b82f7421fff6a,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],,9R02-91036,,,false,2023-03-28 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
b7709c316f886121cee2fc2a4fe5d73b,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],true,9R02-91036,true,true,false,2023-05-13 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
bc0031848ede7478118db9fd293fc39f,recaa3naoNR4a5RsJ,Humboldt Transit Authority,Independent Agency,[],135,,01 - Eureka,https://hta.org/,Core,1880531803,Static OK,RT OK,true,Yes,[],true,9R02-91036,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
40ab27e5ff088c33bd9954ac699b86c1,recdLxGPqFmJLG21a,Los Angeles World Airports,Independent Agency,[],165,,07 - Los Angeles,https://www.flylax.com/flyaway-bus,Other Public Transit,9261378701,Static OK,RT Incomplete,true,Unknown,[LAX],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
45fcf9aa4641483402ced8e2fa58b82f,recdLxGPqFmJLG21a,Los Angeles World Airports,Independent Agency,[],165,,07 - Los Angeles,https://www.flylax.com/flyaway-bus,Other Public Transit,9261378701,Static OK,RT Incomplete,true,No,[LAX],true,,true,true,true,2023-04-29 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
cdeacda3f13067992c8165a271465427,recdLxGPqFmJLG21a,Los Angeles World Airports,Independent Agency,[],165,,07 - Los Angeles,https://www.flylax.com/flyaway-bus,Other Public Transit,9261378701,Static OK,RT Incomplete,true,No,[LAX],,,,,false,2023-01-19 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
eb19127196047236a0494f893aa129d6,recdLxGPqFmJLG21a,Los Angeles World Airports,Independent Agency,[],165,,07 - Los Angeles,https://www.flylax.com/flyaway-bus,Other Public Transit,9261378701,Static OK,RT Incomplete,true,No,[LAX],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
eceb966745a5591b30b322df33c1135c,recdLxGPqFmJLG21a,Los Angeles World Airports,Independent Agency,[],165,,07 - Los Angeles,https://www.flylax.com/flyaway-bus,Other Public Transit,9261378701,Static OK,RT Incomplete,true,No,[LAX],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
4ce6b1db9f76532f1e28ed60522865d6,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],false,90093,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
0a37bb3e2df0f44e16b3041180ec1293,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],true,90093,true,true,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
84db7ab3813aea7e09c6683ec18b7ec3,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],true,90093,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-12 23:59:59.999999 UTC
0fc2561980c17665094879be6303ceda,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],true,90093,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
55b9ce198fcedd60037c98c48cbe6bbd,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,Unknown,[],,90093,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
539772e383b503740be16f16529bb068,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],true,90093,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
92dbeda1d4e4244059f89a9377f91856,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],true,90093,true,true,false,2023-05-13 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
2478b50bf4d951c59585ca8e74bbe001,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],,90093,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
04d9652086587889efde2e209d9d8e8f,recI1fuNpr306H0hw,Redding Area Bus Authority,Independent Agency,[],259,,02 - Redding,https://www.cityofredding.org/departments/redding-area-bus-authority,Core,8566857369,Static OK,RT OK,true,No,[],,90093,,,false,2023-01-19 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
0f97e56842ed6c4023dcd554077c56fa,recEHMkhVmzSWO9nZ,City of San Juan Capistrano,City/Town,[],394,,12 - Irvine,https://www.sanjuancapistrano.org/337/Trolley-Service,Other Public Transit,8719861174,Static OK,RT Incomplete,true,No,[],,,,,false,2023-03-01 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
300dc2d3cadaf45d48d4a805a282bcac,recEHMkhVmzSWO9nZ,City of San Juan Capistrano,City/Town,[],394,,12 - Irvine,https://www.sanjuancapistrano.org/337/Trolley-Service,Other Public Transit,8719861174,Static OK,RT Incomplete,true,No,[],true,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
97dacedcc591a968534db070c3dac0be,recEHMkhVmzSWO9nZ,City of San Juan Capistrano,City/Town,[],394,,12 - Irvine,https://www.sanjuancapistrano.org/337/Trolley-Service,Other Public Transit,8719861174,Static OK,RT Incomplete,true,No,[],,,,,false,2023-01-19 00:00:00.000000 UTC,2023-02-28 23:59:59.999999 UTC
2868bbafaa4e330da76b27a34c9dec84,recEHMkhVmzSWO9nZ,City of San Juan Capistrano,City/Town,[],394,,12 - Irvine,https://www.sanjuancapistrano.org/337/Trolley-Service,Other Public Transit,8719861174,Static OK,RT Incomplete,true,No,[],true,,true,true,true,2023-04-29 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
fd2f02f55863425691d6d81371decfd5,recEHMkhVmzSWO9nZ,City of San Juan Capistrano,City/Town,[],394,,12 - Irvine,https://www.sanjuancapistrano.org/337/Trolley-Service,Other Public Transit,8719861174,Static OK,RT Incomplete,true,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
0f7d8b19a6d2f22135a81ae49f774771,recPtsCi89lKcXaTW,City of South San Francisco,City/Town,[],481,,04 - Oakland,https://www.ssf.net/services/free-south-city-shuttle,Other Public Transit,8719991408,Static OK,RT OK,true,Yes,[],true,,true,true,true,2023-04-29 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
61ff97541d546092f8ab158acce9129f,recPtsCi89lKcXaTW,City of South San Francisco,City/Town,[],481,,04 - Oakland,https://www.ssf.net/services/free-south-city-shuttle,Other Public Transit,8719991408,Static OK,RT OK,true,Yes,[],true,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
74c117aae1cc44a2e01f2cc9f4f8298b,recPtsCi89lKcXaTW,City of South San Francisco,City/Town,[],481,,04 - Oakland,https://www.ssf.net/services/free-south-city-shuttle,Other Public Transit,8719991408,Static OK,RT OK,true,Yes,[],,,,,false,2022-12-03 00:00:00.000000 UTC,2023-02-28 23:59:59.999999 UTC
1a7ece27a32ebf19ebd2cb7b0ef4aa68,recPtsCi89lKcXaTW,City of South San Francisco,City/Town,[],481,,04 - Oakland,https://www.ssf.net/services/free-south-city-shuttle,Other Public Transit,8719991408,Static OK,RT OK,true,Yes,[],,,,,false,2023-03-01 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
2a42332138361761d453229835ad1276,recPtsCi89lKcXaTW,City of South San Francisco,City/Town,[],481,,04 - Oakland,https://www.ssf.net/services/free-south-city-shuttle,Other Public Transit,8719991408,Static OK,RT Incomplete,true,Yes,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2022-12-02 23:59:59.999999 UTC
fb3e2a96528232a55d831dbd1bef4b4b,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT Incomplete,true,Yes,[],,9R02-91047,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-28 23:59:59.999999 UTC
e0e68f462a5a62d6c2042739d22c7f37,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT Incomplete,true,Yes,[],,9R02-91047,,,false,2023-01-19 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
084fed371772bad816b584550a571ff1,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],true,9R02-91047,true,true,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
7fde73976bcb77c0587434ca15fa006b,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],true,9R02-91047,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
dd326270bf293a8678c97eba2723bed5,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],true,9R02-91047,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
b97f3f7e1ea31e27851502743ccd73f6,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],true,9R02-91047,true,true,false,2023-05-13 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
20b03764d2b743e23491c252666cf42d,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],false,9R02-91047,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
8dc5b89a1c61e5ca91d87c2297e81952,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],true,9R02-91047,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-12 23:59:59.999999 UTC
0cbe7733b6d468a1a4860409394ea06a,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT OK,true,Yes,[],,9R02-91047,,,false,2023-04-08 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
369e5464229f1eb432b9d5b34fdbc8ea,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT Incomplete,true,Unknown,[],,9R02-91047,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
5fbd5d848a0d306b8477769a38daa823,recpWBEjXzLHqCjhE,Mendocino Transit Authority,Independent Agency,[],198,,01 - Eureka,https://mendocinotransit.org/,Core,1879187926,Static OK,RT Incomplete,true,Yes,[],,9R02-91047,,,false,2023-03-29 00:00:00.000000 UTC,2023-04-07 23:59:59.999999 UTC
439a9d8c4558fbe809292cde0282c1ed,recKN0Q28cOQdsy5L,Susanville Indian Rancheria,Tribe,[],329,,02 - Redding,,Core,1880583861,Static OK,RT Incomplete,true,Unknown,[],,99256,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
a86dd1f47d17196edd22a1f543065c8d,recKN0Q28cOQdsy5L,Susanville Indian Rancheria,Tribe,[],329,,02 - Redding,https://www.sir-nsn.gov/ ,Core,1880583861,Static OK,RT Incomplete,true,No,[],,99256,,,false,2023-03-14 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
bb4416d072594e96efbac60f2817ed58,recKN0Q28cOQdsy5L,Susanville Indian Rancheria,Tribe,[],329,,02 - Redding,https://www.sir-nsn.gov/ ,Core,1880583861,Static OK,RT Incomplete,true,No,[],false,99256,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
9b4dfd1d02e902dff6c3a9a36739e297,recKN0Q28cOQdsy5L,Susanville Indian Rancheria,Tribe,[],329,,02 - Redding,,Core,1880583861,Static OK,RT Incomplete,true,Unknown,[],,99256,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-13 23:59:59.999999 UTC
be013ed179f85aef0582994ff7a19f69,recKN0Q28cOQdsy5L,Susanville Indian Rancheria,Tribe,[],329,,02 - Redding,https://www.sir-nsn.gov/ ,Core,1880583861,Static OK,RT Incomplete,true,No,[],true,99256,true,true,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
e752b3f59646559fd2486226124a55e1,recKN0Q28cOQdsy5L,Susanville Indian Rancheria,Tribe,[],329,,02 - Redding,https://www.sir-nsn.gov/ ,Core,1880583861,Static OK,RT Incomplete,true,No,[],true,99256,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
ad1aa307151dc49f852538e39971825e,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,No,[CCTA],,9R02-91112,,,false,2023-03-02 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
d3ea189f2615f5834f5b0eaeee407698,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,Unknown,[CCTA],,9R02-91112,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
4047ad30ebd71bdf94b58de75a08b1c7,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,No,[CCTA],true,9R02-91112,true,false,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
ae07fb1ca0936fdf36f499ef67149374,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,No,[CCTA],false,9R02-91112,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
a02564b40b2cb80819c45957c324cf68,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,No,[CCTA],true,9R02-91112,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-12 23:59:59.999999 UTC
9715a01c37bc59e62f5ceff95f309266,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,No,[CCTA],true,9R02-91112,true,false,false,2023-05-13 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
7057e96924d43f6e5ccda443e75d7a38,recwkt8N8YjUQTvuX,Colusa County Transit Agency,Independent Agency,[],74,"Colusa County Transit consists of nine vehicles and ten full-time employees. We run six buses each day on various routes and also provide out-of-county medical transportation on an on-call basis. When scheduling your ride you will need to call the office, drivers are not allowed to schedule passengers from their bus.",03 - Marysville,https://www.countyofcolusa.org/181/Transit,Core,1880654203,Static Incomplete,RT Incomplete,true,No,[CCTA],,9R02-91112,,,false,2023-01-19 00:00:00.000000 UTC,2023-03-01 23:59:59.999999 UTC
336750072fd7fcce4252309e2855ba93,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Unknown,[],,9R02-91098,,,false,2022-12-02 00:00:00.000000 UTC,2023-01-18 23:59:59.999999 UTC
61c88f01911d3cb138894ad53943f475,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Yes,[],true,9R02-91098,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
c1fbe70828a4a2fdcbf2f7b47d319a44,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Yes,[],,9R02-91098,,,false,2023-01-19 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
82c2848eea71842af043a2dc98365b64,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static Incomplete,RT Incomplete,true,Yes,[],,9R02-91098,,,false,2023-03-31 00:00:00.000000 UTC,2023-04-17 23:59:59.999999 UTC
2b2d330474c447b0bd78e464d73245df,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Yes,[],true,9R02-91098,true,true,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
198e5070304707f688f420c87d85c604,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Yes,[],false,9R02-91098,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
1de4fe35027c9e3a5ca179a6a8e26783,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Yes,[],,9R02-91098,,,false,2023-04-18 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
738febe8523354ddec7286bcb07e640c,rec78KctfPkBZC5IJ,Lassen Transit Service Agency,Independent Agency,[],162,,02 - Redding,http://www.lassentransportation.com/,Core,1880607710,Static OK,RT Incomplete,true,Yes,[],true,9R02-91098,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
